Signature,Block Time,Human Time,Action,From,Token1,Amount1,TokenDecimals1,Token2,Amount2,TokenDecimals2,Value,Platforms,Sources,Token1Multiplier,Token2Multiplier
62r92se94FDgMpLnL2NPEhahvRGSj2WBYNYcDyQpBwtEQrKcJf5bF4dNm6pu4YLLSGSuW7gAs4B9JrHxKVMFZAZV,1777361648,2026-04-28T07:34:08.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,300017302,6,So11111111111111111111111111111111111111112,3576274565,9,300,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||9H6tua7jkLhdm3w8BvgpTn5LZNU7g4ZynDmCiNN3q6Rp,1.0,1.0
62r92se94FDgMpLnL2NPEhahvRGSj2WBYNYcDyQpBwtEQrKcJf5bF4dNm6pu4YLLSGSuW7gAs4B9JrHxKVMFZAZV,1777361648,2026-04-28T07:34:08.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,299998398,6,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,300017302,6,300,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||SV2EYYJyRz2YhfXwXnhNAevDEui5Q6yrfyo13WtupPF,1.0,1.0
BpVz3X4ZsbvWFSBwoBokawgLaiFZxU9PJeFPigeh9z4JqiqNbqDbK66Wu2L6QRxSqMYPy4zReijYBxjqyHu6SBx,1777361529,2026-04-28T07:32:09.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,999823855,6,BZ1avfKCfJKNgsDeXHNkPku5GcWVzi2Aw2HesHcrpump,4572752606124,6,999.88,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4|SCoRcH8c2dpjvcJD6FiPbCSQyQgu3PcUAWj2Xxx3mqn|pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
3pmsZ4MB1gbW7abDQ5m7dFgWBom8wqma9UWF3DUDdayBVsZkYxRLiqd2yePoatRntAyBAstt3N7hKVKdhuQfowVn,1777361471,2026-04-28T07:31:11.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,So11111111111111111111111111111111111111112,11339514194,9,ACtfUWtgvaXrQGNMiohTusi5jcx5RJf5zwu9aAxkpump,234562685314,6,950.99,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,1.0,1.0
3pmsZ4MB1gbW7abDQ5m7dFgWBom8wqma9UWF3DUDdayBVsZkYxRLiqd2yePoatRntAyBAstt3N7hKVKdhuQfowVn,1777361471,2026-04-28T07:31:11.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,951259655,6,So11111111111111111111111111111111111111112,11339514194,9,950.99,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||TessVdML9pBGgG9yGks7o4HewRaXVAMuoVj4x83GLQH,1.0,1.0
3pmsZ4MB1gbW7abDQ5m7dFgWBom8wqma9UWF3DUDdayBVsZkYxRLiqd2yePoatRntAyBAstt3N7hKVKdhuQfowVn,1777361471,2026-04-28T07:31:11.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,951190707,6,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,951259655,6,951.23,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||SV2EYYJyRz2YhfXwXnhNAevDEui5Q6yrfyo13WtupPF,1.0,1.0
VCXWjvwjZrJW46Rg5zzCy6rSPJqBGKJBEMNUsgm7iryHDvACFxbgtpDcCsjSxV48u321SQ6eybGJ4fdvtPf4PEY,1777361162,2026-04-28T07:26:02.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,179212754,6,BANKJmvhT8tiJRsBSS1n2HryMBPvT5Ze4HU95DUAmeta,277445908,6,179.21,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4|FUTARELBfJfQ8RDGhg1wdhddq1odMAJUePHFuBYfUxKq,1.0,1.0
5974bvpuPm2QkSY1UKD79DYrDYqtfz4pDJoYtujKBVvrHBacbmyPR2hi228N8oqvX35itKguZC8niBwTZJYZQH7y,1777360798,2026-04-28T07:19:58.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,299823800,6,42MvFEM2fRvscUmhV48CaBTS8R19MtLiuT1sRAHSpump,3622673257914,6,299.8,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms|BiSoNHVpsVZW2F7rx2eQ59yQwKxzU5NvBcmKshCSUypi|pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
sVNtcnFTkqSYvBFHXG1tjFkM62KAL3NecPFdxRBBeCUEGXjCuE7AKdfPSbyKsMbjdSKJPpMMYir8FDy3NHPS17f,1777360748,2026-04-28T07:19:08.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,199997778,6,6AVAUKa9uxQpruHZUinFECpXEh1usRVtzQWK8N2wpump,18830795351,6,200,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4|ALPHAQmeA7bjrVuccPsYPiCvsi428SNwte66Srvs4pHA|BiSoNHVpsVZW2F7rx2eQ59yQwKxzU5NvBcmKshCSUypi|LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,1.0,1.0
4NdgTsyNdp8AS2TGbw7JSywumAZTRLoqSFDxHQd7vKPXSR8PhRXrsH4UH2R1YyUv5HjdMxU3skwzDUCPPn6t7Rvj,1777360688,2026-04-28T07:18:08.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,So11111111111111111111111111111111111111112,2388716241,9,6AVAUKa9uxQpruHZUinFECpXEh1usRVtzQWK8N2wpump,18925974239,6,199.97,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,1.0,1.0
4NdgTsyNdp8AS2TGbw7JSywumAZTRLoqSFDxHQd7vKPXSR8PhRXrsH4UH2R1YyUv5HjdMxU3skwzDUCPPn6t7Rvj,1777360688,2026-04-28T07:18:08.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,199982925,6,So11111111111111111111111111111111111111112,2388716241,9,199.97,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||9H6tua7jkLhdm3w8BvgpTn5LZNU7g4ZynDmCiNN3q6Rp,1.0,1.0
4NdgTsyNdp8AS2TGbw7JSywumAZTRLoqSFDxHQd7vKPXSR8PhRXrsH4UH2R1YyUv5HjdMxU3skwzDUCPPn6t7Rvj,1777360688,2026-04-28T07:18:08.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,199991884,6,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,199982925,6,199.99,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||SV2EYYJyRz2YhfXwXnhNAevDEui5Q6yrfyo13WtupPF,1.0,1.0
5VXFZ5ukttMT5LhiLuFXbiemSVfVTzXyPQqHdm4EStqkHYqUL14dWheNAdgcFCcPzcZWRzR8Beg6kNHmhi7n6Bgj,1777360151,2026-04-28T07:09:11.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,99997838,6,F39b2qQZKDhYWsYr2su8VQ8Fv6tVcQq2p89f1R6NxaZz,1558173234059,6,100,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4|goonuddtQRrWqqn5nFyczVKaie28f3kDkHWkHtURSLE|BiSoNHVpsVZW2F7rx2eQ59yQwKxzU5NvBcmKshCSUypi|pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
fnTVDzTDej5TtNvjxCyvYW7jx884WpT5pGdVxBNKZTfoF5ozTkSVkKpMY57g5bQiZ6dvS8bE3u4yKuCXHm6GeWW,1777359818,2026-04-28T07:03:38.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,So11111111111111111111111111111111111111112,1189381545,9,BZ1avfKCfJKNgsDeXHNkPku5GcWVzi2Aw2HesHcrpump,256759464708,6,99.82,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
fnTVDzTDej5TtNvjxCyvYW7jx884WpT5pGdVxBNKZTfoF5ozTkSVkKpMY57g5bQiZ6dvS8bE3u4yKuCXHm6GeWW,1777359818,2026-04-28T07:03:38.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,99823734,6,So11111111111111111111111111111111111111112,1189381545,9,99.82,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||SV2EYYJyRz2YhfXwXnhNAevDEui5Q6yrfyo13WtupPF,1.0,1.0
3cJ7Q9AdPBuq22oiCHtgaWf3FZ2x2zVxafdHKKZfFPrsNfoLViRUycXo6F8YDJGY7rPpKZvu7sSCQFRkS396ky2,1777359647,2026-04-28T07:00:47.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,499997416,6,8RFoNyED7nx8LCS2mAehsocGqViZUsHb784KUA9UD6p2,1389142801168,6,500.06,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4|ALPHAQmeA7bjrVuccPsYPiCvsi428SNwte66Srvs4pHA|SV2EYYJyRz2YhfXwXnhNAevDEui5Q6yrfyo13WtupPF|pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
33i89Vv1KqRbN9RNP3PRY2rJVdGPD7PLVQyms89gqseWYfXtT42mpLJPNMob4LRSUaLEvTTM21SfTmL8xQC2Gx4V,1777359636,2026-04-28T07:00:36.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,So11111111111111111111111111111111111111112,5954997383,9,8RFoNyED7nx8LCS2mAehsocGqViZUsHb784KUA9UD6p2,1432570288528,6,500.06,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
33i89Vv1KqRbN9RNP3PRY2rJVdGPD7PLVQyms89gqseWYfXtT42mpLJPNMob4LRSUaLEvTTM21SfTmL8xQC2Gx4V,1777359636,2026-04-28T07:00:36.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,500055267,6,So11111111111111111111111111111111111111112,5954997383,9,500.06,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||SV2EYYJyRz2YhfXwXnhNAevDEui5Q6yrfyo13WtupPF,1.0,1.0
33i89Vv1KqRbN9RNP3PRY2rJVdGPD7PLVQyms89gqseWYfXtT42mpLJPNMob4LRSUaLEvTTM21SfTmL8xQC2Gx4V,1777359636,2026-04-28T07:00:36.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,499996942,6,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,500055267,6,500.03,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||SV2EYYJyRz2YhfXwXnhNAevDEui5Q6yrfyo13WtupPF,1.0,1.0
4xpBiWS54pyZ4qw9KEsYE4FVHk4cz9S1FYKchAaV3MY13REq35zrQkYZfn3SUenWH7fpM8ucJYBCzbcGcCY4Qv6C,1777359626,2026-04-28T07:00:26.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,499995643,6,8RFoNyED7nx8LCS2mAehsocGqViZUsHb784KUA9UD6p2,1550339820661,6,500,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4|ZERor4xhbUycZ6gb9ntrhqscUcZmAbQDjEAtCf4hbZY|BiSoNHVpsVZW2F7rx2eQ59yQwKxzU5NvBcmKshCSUypi|pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
5RbkNLSmPgMpQBFWN32fbNLTAGg1tgZgrx3x9vYW7dwB9M5rHQLjD5PWYoBkr9cbguUdvWt7eKSLPY2KAzPkt9k1,1777359613,2026-04-28T07:00:13.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,499996249,6,8RFoNyED7nx8LCS2mAehsocGqViZUsHb784KUA9UD6p2,1513173745688,6,500.05,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms|ZERor4xhbUycZ6gb9ntrhqscUcZmAbQDjEAtCf4hbZY|pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
3T6K3DiciXp7c3eUH6PqGz778H5xyZVFnKqSrqT1UMxRSTSTPpuZLBwrub4NwEsiFHaReZT2Yy19gaV5jZHhMKSt,1777359594,2026-04-28T06:59:54.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,So11111111111111111111111111111111111111112,5953497226,9,8RFoNyED7nx8LCS2mAehsocGqViZUsHb784KUA9UD6p2,1583222935968,6,499.84,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
3T6K3DiciXp7c3eUH6PqGz778H5xyZVFnKqSrqT1UMxRSTSTPpuZLBwrub4NwEsiFHaReZT2Yy19gaV5jZHhMKSt,1777359594,2026-04-28T06:59:54.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,499882569,6,So11111111111111111111111111111111111111112,5953497226,9,499.84,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||9H6tua7jkLhdm3w8BvgpTn5LZNU7g4ZynDmCiNN3q6Rp,1.0,1.0
3T6K3DiciXp7c3eUH6PqGz778H5xyZVFnKqSrqT1UMxRSTSTPpuZLBwrub4NwEsiFHaReZT2Yy19gaV5jZHhMKSt,1777359594,2026-04-28T06:59:54.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,499825218,6,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,499882569,6,499.84,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||ALPHAQmeA7bjrVuccPsYPiCvsi428SNwte66Srvs4pHA,1.0,1.0
ryWTztzdR4sNXjbtFtUeBETHSauytVUMdDVE8ZJuHnfDFzj3SQsd5t9JpXV3J9CjSqFDifuj5efno5wpv12MRjo,1777359155,2026-04-28T06:52:35.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,999997675,6,4UeLCRqARmfb6e6KQijtiktqqXUxbfk6jZng7DhuBAGS,175335078035243,9,1000.1,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4|BiSoNHVpsVZW2F7rx2eQ59yQwKxzU5NvBcmKshCSUypi|ALPHAQmeA7bjrVuccPsYPiCvsi428SNwte66Srvs4pHA|LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,1.0,1.0
4iHJxzocPrniaoMsHHcPQawi5FV2bEM6bzQ3ML7Y4xHuxJugc1e4acEA2eXKTU2ecY1iHMdLSAqfSakaB4CaQZ29,1777358939,2026-04-28T06:48:59.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,So11111111111111111111111111111111111111112,1323658875,9,8RFoNyED7nx8LCS2mAehsocGqViZUsHb784KUA9UD6p2,465864779515,6,111.1,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
4iHJxzocPrniaoMsHHcPQawi5FV2bEM6bzQ3ML7Y4xHuxJugc1e4acEA2eXKTU2ecY1iHMdLSAqfSakaB4CaQZ29,1777358939,2026-04-28T06:48:59.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,111107216,6,So11111111111111111111111111111111111111112,1323658875,9,111.1,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||9H6tua7jkLhdm3w8BvgpTn5LZNU7g4ZynDmCiNN3q6Rp,1.0,1.0
scE1TGsAKJdvZ5LEh5e4ufHi4MenasqrygjeanE2jXK7ynZoggks4TprtK8kudar88G7nyvqXTLJDinyp4HJ2ot,1777358629,2026-04-28T06:43:49.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,506408261,6,3B1ijcocM5EDga6XxQ7JLW7weocQPWWjuhBYG8Vepump,304844372075,6,506.41,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4|goonuddtQRrWqqn5nFyczVKaie28f3kDkHWkHtURSLE|9H6tua7jkLhdm3w8BvgpTn5LZNU7g4ZynDmCiNN3q6Rp|pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
3F3qgYAn2LSkESGTMvm2Ucpz28awdDNF58363iQeSwxtH8TpgGvFzEWxSk38KTMvkPH2Rj8U4WCeVDoU3gygLe7,1777358485,2026-04-28T06:41:25.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,99824957,6,8RFoNyED7nx8LCS2mAehsocGqViZUsHb784KUA9UD6p2,766407633203,6,99.84,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4|goonuddtQRrWqqn5nFyczVKaie28f3kDkHWkHtURSLE|SV2EYYJyRz2YhfXwXnhNAevDEui5Q6yrfyo13WtupPF|pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
5MSaoNFU8zcxX2QE8DKxRtmtj4ThDUQMmfBG7jc23eCV5WuhKM4DtRBEwqgwK97sruxUhnj44PvmBZHsWaQxknwx,1777358463,2026-04-28T06:41:03.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,So11111111111111111111111111111111111111112,1190708917,9,6AVAUKa9uxQpruHZUinFECpXEh1usRVtzQWK8N2wpump,8487531600,6,99.99,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
